station_complex_id,station_complex,latitude,longitude,month,monthly_ridership
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2020-01-01T00:00:00.000,438897.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2020-02-01T00:00:00.000,408850.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2020-03-01T00:00:00.000,228798.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2020-04-01T00:00:00.000,28461.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2020-05-01T00:00:00.000,39445.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2020-06-01T00:00:00.000,70922.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2020-07-01T00:00:00.000,102955.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2020-08-01T00:00:00.000,113609.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2020-09-01T00:00:00.000,139917.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2020-10-01T00:00:00.000,159863.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2020-11-01T00:00:00.000,141494.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2020-12-01T00:00:00.000,140297.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2021-01-01T00:00:00.000,130748.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2021-02-01T00:00:00.000,125608.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2021-03-01T00:00:00.000,161903.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2021-04-01T00:00:00.000,167981.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2021-05-01T00:00:00.000,179961.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2021-06-01T00:00:00.000,197409.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2021-07-01T00:00:00.000,197936.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2021-08-01T00:00:00.000,195418.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2021-09-01T00:00:00.000,220270.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2021-10-01T00:00:00.000,250282.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2021-11-01T00:00:00.000,244184.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2021-12-01T00:00:00.000,232118.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2022-01-01T00:00:00.000,196386.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2022-02-01T00:00:00.000,217391.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2022-03-01T00:00:00.000,267470.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2022-04-01T00:00:00.000,249192.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2022-05-01T00:00:00.000,262227.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2022-06-01T00:00:00.000,262756.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2022-07-01T00:00:00.000,235634.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2022-08-01T00:00:00.000,244148.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2022-09-01T00:00:00.000,270657.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2022-10-01T00:00:00.000,281888.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2022-11-01T00:00:00.000,271325.0
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.91203,2022-12-01T00:00:00.000,270337.0
10,"49 St (N,R,W)",40.7599,-73.98414,2020-01-01T00:00:00.000,556570.0
10,"49 St (N,R,W)",40.7599,-73.98414,2020-02-01T00:00:00.000,506720.0
10,"49 St (N,R,W)",40.7599,-73.98414,2020-03-01T00:00:00.000,258839.0
10,"49 St (N,R,W)",40.7599,-73.98414,2020-04-01T00:00:00.000,16743.0
10,"49 St (N,R,W)",40.7599,-73.98414,2020-05-01T00:00:00.000,23244.0
10,"49 St (N,R,W)",40.7599,-73.98414,2020-06-01T00:00:00.000,40635.0
10,"49 St (N,R,W)",40.7599,-73.98414,2020-07-01T00:00:00.000,65252.0
10,"49 St (N,R,W)",40.7599,-73.98414,2020-08-01T00:00:00.000,75759.0
10,"49 St (N,R,W)",40.7599,-73.98414,2020-09-01T00:00:00.000,94887.0
10,"49 St (N,R,W)",40.7599,-73.98414,2020-10-01T00:00:00.000,114820.0
10,"49 St (N,R,W)",40.7599,-73.98414,2020-11-01T00:00:00.000,104561.0
10,"49 St (N,R,W)",40.7599,-73.98414,2020-12-01T00:00:00.000,108481.0
10,"49 St (N,R,W)",40.7599,-73.98414,2021-01-01T00:00:00.000,93830.0
10,"49 St (N,R,W)",40.7599,-73.98414,2021-02-01T00:00:00.000,91776.0
10,"49 St (N,R,W)",40.7599,-73.98414,2021-03-01T00:00:00.000,121667.0
10,"49 St (N,R,W)",40.7599,-73.98414,2021-04-01T00:00:00.000,133128.0
10,"49 St (N,R,W)",40.7599,-73.98414,2021-05-01T00:00:00.000,163675.0
10,"49 St (N,R,W)",40.7599,-73.98414,2021-06-01T00:00:00.000,197715.0
10,"49 St (N,R,W)",40.7599,-73.98414,2021-07-01T00:00:00.000,251335.0
10,"49 St (N,R,W)",40.7599,-73.98414,2021-08-01T00:00:00.000,244619.0
10,"49 St (N,R,W)",40.7599,-73.98414,2021-09-01T00:00:00.000,279912.0
10,"49 St (N,R,W)",40.7599,-73.98414,2021-10-01T00:00:00.000,323859.0
10,"49 St (N,R,W)",40.7599,-73.98414,2021-11-01T00:00:00.000,349674.0
10,"49 St (N,R,W)",40.7599,-73.98414,2021-12-01T00:00:00.000,370888.0
10,"49 St (N,R,W)",40.7599,-73.98414,2022-01-01T00:00:00.000,236446.0
10,"49 St (N,R,W)",40.7599,-73.98414,2022-02-01T00:00:00.000,295467.0
10,"49 St (N,R,W)",40.7599,-73.98414,2022-03-01T00:00:00.000,379772.0
10,"49 St (N,R,W)",40.7599,-73.98414,2022-04-01T00:00:00.000,378371.0
10,"49 St (N,R,W)",40.7599,-73.98414,2022-05-01T00:00:00.000,403628.0
10,"49 St (N,R,W)",40.7599,-73.98414,2022-06-01T00:00:00.000,401446.0
10,"49 St (N,R,W)",40.7599,-73.98414,2022-07-01T00:00:00.000,396382.0
10,"49 St (N,R,W)",40.7599,-73.98414,2022-08-01T00:00:00.000,394295.0
10,"49 St (N,R,W)",40.7599,-73.98414,2022-09-01T00:00:00.000,411995.0
10,"49 St (N,R,W)",40.7599,-73.98414,2022-10-01T00:00:00.000,415346.0
10,"49 St (N,R,W)",40.7599,-73.98414,2022-11-01T00:00:00.000,416783.0
10,"49 St (N,R,W)",40.7599,-73.98414,2022-12-01T00:00:00.000,505000.0
100,"Hewes St (M,J)",40.70687,-73.95343,2020-01-01T00:00:00.000,94166.0
100,"Hewes St (M,J)",40.70687,-73.95343,2020-02-01T00:00:00.000,93824.0
100,"Hewes St (M,J)",40.70687,-73.95343,2020-03-01T00:00:00.000,55903.0
100,"Hewes St (M,J)",40.70687,-73.95343,2020-04-01T00:00:00.000,9249.0
100,"Hewes St (M,J)",40.70687,-73.95343,2020-05-01T00:00:00.000,12750.0
100,"Hewes St (M,J)",40.70687,-73.95343,2020-06-01T00:00:00.000,18217.0
100,"Hewes St (M,J)",40.70687,-73.95343,2020-07-01T00:00:00.000,24432.0
100,"Hewes St (M,J)",40.70687,-73.95343,2020-08-01T00:00:00.000,25490.0
100,"Hewes St (M,J)",40.70687,-73.95343,2020-09-01T00:00:00.000,31611.0
100,"Hewes St (M,J)",40.70687,-73.95343,2020-10-01T00:00:00.000,34215.0
100,"Hewes St (M,J)",40.70687,-73.95343,2020-11-01T00:00:00.000,33928.0
100,"Hewes St (M,J)",40.70687,-73.95343,2020-12-01T00:00:00.000,31597.0
100,"Hewes St (M,J)",40.70687,-73.95343,2021-01-01T00:00:00.000,30861.0
100,"Hewes St (M,J)",40.70687,-73.95343,2021-02-01T00:00:00.000,31085.0
100,"Hewes St (M,J)",40.70687,-73.95343,2021-03-01T00:00:00.000,38878.0
100,"Hewes St (M,J)",40.70687,-73.95343,2021-04-01T00:00:00.000,37774.0
100,"Hewes St (M,J)",40.70687,-73.95343,2021-05-01T00:00:00.000,43640.0
100,"Hewes St (M,J)",40.70687,-73.95343,2021-06-01T00:00:00.000,46590.0
100,"Hewes St (M,J)",40.70687,-73.95343,2021-07-01T00:00:00.000,43393.0
100,"Hewes St (M,J)",40.70687,-73.95343,2021-08-01T00:00:00.000,46235.0
100,"Hewes St (M,J)",40.70687,-73.95343,2021-09-01T00:00:00.000,45869.0
100,"Hewes St (M,J)",40.70687,-73.95343,2021-10-01T00:00:00.000,52402.0
100,"Hewes St (M,J)",40.70687,-73.95343,2021-11-01T00:00:00.000,52822.0
100,"Hewes St (M,J)",40.70687,-73.95343,2021-12-01T00:00:00.000,46134.0
100,"Hewes St (M,J)",40.70687,-73.95343,2022-01-01T00:00:00.000,40099.0
100,"Hewes St (M,J)",40.70687,-73.95343,2022-02-01T00:00:00.000,45741.0
100,"Hewes St (M,J)",40.70687,-73.95343,2022-03-01T00:00:00.000,53596.0
100,"Hewes St (M,J)",40.70687,-73.95343,2022-04-01T00:00:00.000,51720.0
100,"Hewes St (M,J)",40.70687,-73.95343,2022-05-01T00:00:00.000,49336.0
100,"Hewes St (M,J)",40.70687,-73.95343,2022-06-01T00:00:00.000,41086.0
100,"Hewes St (M,J)",40.70687,-73.95343,2022-07-01T00:00:00.000,40476.0
100,"Hewes St (M,J)",40.70687,-73.95343,2022-08-01T00:00:00.000,43539.0
100,"Hewes St (M,J)",40.70687,-73.95343,2022-09-01T00:00:00.000,48044.0
100,"Hewes St (M,J)",40.70687,-73.95343,2022-10-01T00:00:00.000,48990.0
100,"Hewes St (M,J)",40.70687,-73.95343,2022-11-01T00:00:00.000,52009.0
100,"Hewes St (M,J)",40.70687,-73.95343,2022-12-01T00:00:00.000,49685.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2020-01-01T00:00:00.000,396635.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2020-02-01T00:00:00.000,381900.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2020-03-01T00:00:00.000,211453.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2020-04-01T00:00:00.000,38058.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2020-05-01T00:00:00.000,51188.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2020-06-01T00:00:00.000,68415.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2020-07-01T00:00:00.000,76986.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2020-08-01T00:00:00.000,90919.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2020-09-01T00:00:00.000,118794.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2020-10-01T00:00:00.000,134868.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2020-11-01T00:00:00.000,122618.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2020-12-01T00:00:00.000,121415.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2021-01-01T00:00:00.000,116818.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2021-02-01T00:00:00.000,112009.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2021-03-01T00:00:00.000,148728.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2021-04-01T00:00:00.000,150250.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2021-05-01T00:00:00.000,156119.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2021-06-01T00:00:00.000,174235.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2021-07-01T00:00:00.000,181699.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2021-08-01T00:00:00.000,172310.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2021-09-01T00:00:00.000,196088.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2021-10-01T00:00:00.000,221629.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2021-11-01T00:00:00.000,205426.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2021-12-01T00:00:00.000,194568.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2022-01-01T00:00:00.000,163738.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2022-02-01T00:00:00.000,192105.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2022-03-01T00:00:00.000,223127.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2022-04-01T00:00:00.000,226137.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2022-05-01T00:00:00.000,238624.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2022-06-01T00:00:00.000,235963.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2022-07-01T00:00:00.000,192101.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2022-08-01T00:00:00.000,200771.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2022-09-01T00:00:00.000,224178.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2022-10-01T00:00:00.000,231925.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2022-11-01T00:00:00.000,217463.0
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2022-12-01T00:00:00.000,200308.0
103,"Bowery (J,Z)",40.72028,-73.99391,2020-01-01T00:00:00.000,106995.0
103,"Bowery (J,Z)",40.72028,-73.99391,2020-02-01T00:00:00.000,99987.0
103,"Bowery (J,Z)",40.72028,-73.99391,2020-03-01T00:00:00.000,49406.0
103,"Bowery (J,Z)",40.72028,-73.99391,2020-04-01T00:00:00.000,5531.0
103,"Bowery (J,Z)",40.72028,-73.99391,2020-05-01T00:00:00.000,7564.0
103,"Bowery (J,Z)",40.72028,-73.99391,2020-06-01T00:00:00.000,12762.0
103,"Bowery (J,Z)",40.72028,-73.99391,2020-07-01T00:00:00.000,18217.0
103,"Bowery (J,Z)",40.72028,-73.99391,2020-08-01T00:00:00.000,25591.0
103,"Bowery (J,Z)",40.72028,-73.99391,2020-09-01T00:00:00.000,29669.0
103,"Bowery (J,Z)",40.72028,-73.99391,2020-10-01T00:00:00.000,37118.0
103,"Bowery (J,Z)",40.72028,-73.99391,2020-11-01T00:00:00.000,30100.0
103,"Bowery (J,Z)",40.72028,-73.99391,2020-12-01T00:00:00.000,29428.0
103,"Bowery (J,Z)",40.72028,-73.99391,2021-01-01T00:00:00.000,28004.0
103,"Bowery (J,Z)",40.72028,-73.99391,2021-02-01T00:00:00.000,26608.0
103,"Bowery (J,Z)",40.72028,-73.99391,2021-03-01T00:00:00.000,34903.0
103,"Bowery (J,Z)",40.72028,-73.99391,2021-04-01T00:00:00.000,36941.0
103,"Bowery (J,Z)",40.72028,-73.99391,2021-05-01T00:00:00.000,42805.0
103,"Bowery (J,Z)",40.72028,-73.99391,2021-06-01T00:00:00.000,46834.0
103,"Bowery (J,Z)",40.72028,-73.99391,2021-07-01T00:00:00.000,56697.0
103,"Bowery (J,Z)",40.72028,-73.99391,2021-08-01T00:00:00.000,52166.0
103,"Bowery (J,Z)",40.72028,-73.99391,2021-09-01T00:00:00.000,63233.0
103,"Bowery (J,Z)",40.72028,-73.99391,2021-10-01T00:00:00.000,66968.0
103,"Bowery (J,Z)",40.72028,-73.99391,2021-11-01T00:00:00.000,57881.0
103,"Bowery (J,Z)",40.72028,-73.99391,2021-12-01T00:00:00.000,58796.0
103,"Bowery (J,Z)",40.72028,-73.99391,2022-01-01T00:00:00.000,41822.0
103,"Bowery (J,Z)",40.72028,-73.99391,2022-02-01T00:00:00.000,50408.0
103,"Bowery (J,Z)",40.72028,-73.99391,2022-03-01T00:00:00.000,61336.0
103,"Bowery (J,Z)",40.72028,-73.99391,2022-04-01T00:00:00.000,67429.0
103,"Bowery (J,Z)",40.72028,-73.99391,2022-05-01T00:00:00.000,61930.0
103,"Bowery (J,Z)",40.72028,-73.99391,2022-06-01T00:00:00.000,64760.0
103,"Bowery (J,Z)",40.72028,-73.99391,2022-07-01T00:00:00.000,60578.0
103,"Bowery (J,Z)",40.72028,-73.99391,2022-08-01T00:00:00.000,64381.0
103,"Bowery (J,Z)",40.72028,-73.99391,2022-09-01T00:00:00.000,75329.0
103,"Bowery (J,Z)",40.72028,-73.99391,2022-10-01T00:00:00.000,72439.0
103,"Bowery (J,Z)",40.72028,-73.99391,2022-11-01T00:00:00.000,64341.0
103,"Bowery (J,Z)",40.72028,-73.99391,2022-12-01T00:00:00.000,66851.0
107,"Broad St (J,Z)",40.706474,-74.011055,2020-01-01T00:00:00.000,186905.0
107,"Broad St (J,Z)",40.706474,-74.011055,2020-02-01T00:00:00.000,172990.0
107,"Broad St (J,Z)",40.706474,-74.011055,2020-03-01T00:00:00.000,88258.0
107,"Broad St (J,Z)",40.706474,-74.011055,2020-04-01T00:00:00.000,9275.0
107,"Broad St (J,Z)",40.706474,-74.011055,2020-05-01T00:00:00.000,12215.0
107,"Broad St (J,Z)",40.706474,-74.011055,2020-06-01T00:00:00.000,20181.0
107,"Broad St (J,Z)",40.706474,-74.011055,2020-07-01T00:00:00.000,28773.0
107,"Broad St (J,Z)",40.706474,-74.011055,2020-08-01T00:00:00.000,34202.0
107,"Broad St (J,Z)",40.706474,-74.011055,2020-09-01T00:00:00.000,39297.0
107,"Broad St (J,Z)",40.706474,-74.011055,2020-10-01T00:00:00.000,46165.0
107,"Broad St (J,Z)",40.706474,-74.011055,2020-11-01T00:00:00.000,37775.0
107,"Broad St (J,Z)",40.706474,-74.011055,2020-12-01T00:00:00.000,37233.0
107,"Broad St (J,Z)",40.706474,-74.011055,2021-01-01T00:00:00.000,36279.0
107,"Broad St (J,Z)",40.706474,-74.011055,2021-02-01T00:00:00.000,34816.0
107,"Broad St (J,Z)",40.706474,-74.011055,2021-03-01T00:00:00.000,46585.0
107,"Broad St (J,Z)",40.706474,-74.011055,2021-04-01T00:00:00.000,48264.0
107,"Broad St (J,Z)",40.706474,-74.011055,2021-05-01T00:00:00.000,53311.0
107,"Broad St (J,Z)",40.706474,-74.011055,2021-06-01T00:00:00.000,63060.0
107,"Broad St (J,Z)",40.706474,-74.011055,2021-07-01T00:00:00.000,72806.0
107,"Broad St (J,Z)",40.706474,-74.011055,2021-08-01T00:00:00.000,68315.0
107,"Broad St (J,Z)",40.706474,-74.011055,2021-09-01T00:00:00.000,80759.0
107,"Broad St (J,Z)",40.706474,-74.011055,2021-10-01T00:00:00.000,89385.0
107,"Broad St (J,Z)",40.706474,-74.011055,2021-11-01T00:00:00.000,84565.0
107,"Broad St (J,Z)",40.706474,-74.011055,2021-12-01T00:00:00.000,84709.0
107,"Broad St (J,Z)",40.706474,-74.011055,2022-01-01T00:00:00.000,62200.0
107,"Broad St (J,Z)",40.706474,-74.011055,2022-02-01T00:00:00.000,73351.0
107,"Broad St (J,Z)",40.706474,-74.011055,2022-03-01T00:00:00.000,90885.0
107,"Broad St (J,Z)",40.706474,-74.011055,2022-04-01T00:00:00.000,91959.0
107,"Broad St (J,Z)",40.706474,-74.011055,2022-05-01T00:00:00.000,90913.0
107,"Broad St (J,Z)",40.706474,-74.011055,2022-06-01T00:00:00.000,97339.0
107,"Broad St (J,Z)",40.706474,-74.011055,2022-07-01T00:00:00.000,85382.0
107,"Broad St (J,Z)",40.706474,-74.011055,2022-08-01T00:00:00.000,87898.0
107,"Broad St (J,Z)",40.706474,-74.011055,2022-09-01T00:00:00.000,95639.0
107,"Broad St (J,Z)",40.706474,-74.011055,2022-10-01T00:00:00.000,99118.0
107,"Broad St (J,Z)",40.706474,-74.011055,2022-11-01T00:00:00.000,91360.0
107,"Broad St (J,Z)",40.706474,-74.011055,2022-12-01T00:00:00.000,90102.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2020-01-01T00:00:00.000,97046.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2020-02-01T00:00:00.000,89068.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2020-03-01T00:00:00.000,59359.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2020-04-01T00:00:00.000,11466.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2020-05-01T00:00:00.000,15239.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2020-06-01T00:00:00.000,22775.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2020-07-01T00:00:00.000,29608.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2020-08-01T00:00:00.000,31342.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2020-09-01T00:00:00.000,41279.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2020-10-01T00:00:00.000,48271.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2020-11-01T00:00:00.000,41160.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2020-12-01T00:00:00.000,40823.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2021-01-01T00:00:00.000,39286.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2021-02-01T00:00:00.000,36783.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2021-03-01T00:00:00.000,47602.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2021-04-01T00:00:00.000,46845.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2021-05-01T00:00:00.000,48988.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2021-06-01T00:00:00.000,51219.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2021-07-01T00:00:00.000,51427.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2021-08-01T00:00:00.000,49451.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2021-09-01T00:00:00.000,61211.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2021-10-01T00:00:00.000,66180.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2021-11-01T00:00:00.000,66323.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2021-12-01T00:00:00.000,62803.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2022-01-01T00:00:00.000,55196.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2022-02-01T00:00:00.000,58056.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2022-03-01T00:00:00.000,72899.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2022-04-01T00:00:00.000,64449.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2022-05-01T00:00:00.000,66156.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2022-06-01T00:00:00.000,57214.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2022-07-01T00:00:00.000,57315.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2022-08-01T00:00:00.000,63333.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2022-09-01T00:00:00.000,69824.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2022-10-01T00:00:00.000,71206.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2022-11-01T00:00:00.000,67849.0
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2022-12-01T00:00:00.000,65697.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2020-01-01T00:00:00.000,160106.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2020-02-01T00:00:00.000,152736.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2020-03-01T00:00:00.000,96069.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2020-04-01T00:00:00.000,17754.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2020-05-01T00:00:00.000,23655.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2020-06-01T00:00:00.000,38076.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2020-07-01T00:00:00.000,52154.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2020-08-01T00:00:00.000,53468.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2020-09-01T00:00:00.000,64649.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2020-10-01T00:00:00.000,73581.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2020-11-01T00:00:00.000,63923.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2020-12-01T00:00:00.000,63841.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2021-01-01T00:00:00.000,61784.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2021-02-01T00:00:00.000,58957.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2021-03-01T00:00:00.000,73555.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2021-04-01T00:00:00.000,74393.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2021-05-01T00:00:00.000,75864.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2021-06-01T00:00:00.000,81439.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2021-07-01T00:00:00.000,80199.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2021-08-01T00:00:00.000,76107.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2021-09-01T00:00:00.000,88270.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2021-10-01T00:00:00.000,96875.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2021-11-01T00:00:00.000,99121.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2021-12-01T00:00:00.000,93446.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2022-01-01T00:00:00.000,83233.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2022-02-01T00:00:00.000,86771.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2022-03-01T00:00:00.000,106695.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2022-04-01T00:00:00.000,98700.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2022-05-01T00:00:00.000,98650.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2022-06-01T00:00:00.000,86863.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2022-07-01T00:00:00.000,88000.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2022-08-01T00:00:00.000,94310.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2022-09-01T00:00:00.000,102762.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2022-10-01T00:00:00.000,107298.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2022-11-01T00:00:00.000,104256.0
109,Fresh Pond Rd (M),40.706184,-73.895874,2022-12-01T00:00:00.000,102277.0
110,Forest Av (M),40.704422,-73.903076,2020-01-01T00:00:00.000,118425.0
110,Forest Av (M),40.704422,-73.903076,2020-02-01T00:00:00.000,113424.0
110,Forest Av (M),40.704422,-73.903076,2020-03-01T00:00:00.000,68295.0
110,Forest Av (M),40.704422,-73.903076,2020-04-01T00:00:00.000,10643.0
110,Forest Av (M),40.704422,-73.903076,2020-05-01T00:00:00.000,15183.0
110,Forest Av (M),40.704422,-73.903076,2020-06-01T00:00:00.000,26341.0
110,Forest Av (M),40.704422,-73.903076,2020-07-01T00:00:00.000,35033.0
